Id,ActivityHour,TotalIntensity,AverageIntensity,Hour,Day_of_week
4702921684,2016-04-21 04:00:00,1,0.016667,4,Thursday
4702921684,2016-04-21 05:00:00,2,0.033333,5,Thursday
4702921684,2016-04-21 06:00:00,47,0.783333,6,Thursday
4702921684,2016-04-21 07:00:00,24,0.4,7,Thursday
4702921684,2016-04-21 08:00:00,4,0.066667,8,Thursday
4702921684,2016-04-21 12:00:00,11,0.183333,12,Thursday
4702921684,2016-04-21 13:00:00,5,0.083333,13,Thursday
4702921684,2016-04-21 14:00:00,9,0.15,14,Thursday
4702921684,2016-04-21 15:00:00,7,0.116667,15,Thursday
4702921684,2016-04-21 16:00:00,10,0.166667,16,Thursday
4702921684,2016-04-21 17:00:00,46,0.766667,17,Thursday
4702921684,2016-04-21 18:00:00,25,0.416667,18,Thursday
4702921684,2016-04-21 19:00:00,27,0.45,19,Thursday
4702921684,2016-04-21 20:00:00,20,0.333333,20,Thursday
4702921684,2016-04-22 20:00:00,24,0.4,20,Friday
4702921684,2016-04-22 21:00:00,33,0.55,21,Friday
4702921684,2016-04-22 22:00:00,15,0.25,22,Friday
4702921684,2016-04-23 07:00:00,9,0.15,7,Saturday
4702921684,2016-04-23 08:00:00,10,0.166667,8,Saturday
4702921684,2016-04-23 09:00:00,40,0.666667,9,Saturday
4702921684,2016-04-23 10:00:00,31,0.516667,10,Saturday
4702921684,2016-04-23 11:00:00,76,1.266667,11,Saturday
4702921684,2016-04-23 12:00:00,62,1.033333,12,Saturday
4702921684,2016-04-23 13:00:00,40,0.666667,13,Saturday
4702921684,2016-04-23 14:00:00,40,0.666667,14,Saturday
4702921684,2016-04-23 15:00:00,54,0.9,15,Saturday
4702921684,2016-04-23 16:00:00,37,0.616667,16,Saturday
4702921684,2016-04-23 17:00:00,32,0.533333,17,Saturday
4702921684,2016-04-23 18:00:00,16,0.266667,18,Saturday
4702921684,2016-04-23 19:00:00,30,0.5,19,Saturday
4702921684,2016-04-23 20:00:00,27,0.45,20,Saturday
4702921684,2016-04-23 21:00:00,44,0.733333,21,Saturday
4702921684,2016-04-23 22:00:00,19,0.316667,22,Saturday
4702921684,2016-04-24 03:00:00,1,0.016667,3,Sunday
4702921684,2016-04-24 06:00:00,2,0.033333,6,Sunday
4702921684,2016-04-24 07:00:00,7,0.116667,7,Sunday
4702921684,2016-04-24 08:00:00,16,0.266667,8,Sunday
4702921684,2016-04-24 09:00:00,22,0.366667,9,Sunday
4702921684,2016-04-24 10:00:00,31,0.516667,10,Sunday
4702921684,2016-04-24 11:00:00,14,0.233333,11,Sunday
4702921684,2016-04-24 12:00:00,96,1.6,12,Sunday
4702921684,2016-04-24 13:00:00,115,1.916667,13,Sunday
4702921684,2016-04-24 14:00:00,36,0.6,14,Sunday
4702921684,2016-04-24 15:00:00,8,0.133333,15,Sunday
4702921684,2016-04-24 16:00:00,1,0.016667,16,Sunday
4702921684,2016-04-24 17:00:00,26,0.433333,17,Sunday
4702921684,2016-04-24 18:00:00,53,0.883333,18,Sunday
4702921684,2016-04-24 19:00:00,39,0.65,19,Sunday
4702921684,2016-04-24 20:00:00,30,0.5,20,Sunday
4702921684,2016-04-24 21:00:00,10,0.166667,21,Sunday
4702921684,2016-04-24 22:00:00,9,0.15,22,Sunday
4702921684,2016-04-25 05:00:00,6,0.1,5,Monday
4702921684,2016-04-25 06:00:00,22,0.366667,6,Monday
4702921684,2016-04-25 07:00:00,5,0.083333,7,Monday
4702921684,2016-04-25 08:00:00,5,0.083333,8,Monday
4702921684,2016-04-25 09:00:00,2,0.033333,9,Monday
4702921684,2016-04-25 10:00:00,6,0.1,10,Monday
4702921684,2016-04-25 11:00:00,9,0.15,11,Monday
4702921684,2016-04-25 12:00:00,9,0.15,12,Monday
4702921684,2016-04-25 13:00:00,13,0.216667,13,Monday
4702921684,2016-04-25 14:00:00,16,0.266667,14,Monday
4702921684,2016-04-25 15:00:00,7,0.116667,15,Monday
4702921684,2016-04-25 16:00:00,12,0.2,16,Monday
4702921684,2016-04-25 17:00:00,22,0.366667,17,Monday
4702921684,2016-04-25 18:00:00,17,0.283333,18,Monday
4702921684,2016-04-25 19:00:00,66,1.1,19,Monday
4702921684,2016-04-25 20:00:00,33,0.55,20,Monday
4702921684,2016-04-25 21:00:00,46,0.766667,21,Monday
4702921684,2016-04-25 22:00:00,22,0.366667,22,Monday
4702921684,2016-04-26 05:00:00,2,0.033333,5,Tuesday
4702921684,2016-04-26 06:00:00,28,0.466667,6,Tuesday
4702921684,2016-04-26 07:00:00,10,0.166667,7,Tuesday
4702921684,2016-04-26 11:00:00,6,0.1,11,Tuesday
4702921684,2016-04-26 12:00:00,11,0.183333,12,Tuesday
4702921684,2016-04-26 13:00:00,4,0.066667,13,Tuesday
4702921684,2016-04-26 14:00:00,8,0.133333,14,Tuesday
4702921684,2016-04-26 15:00:00,7,0.116667,15,Tuesday
4702921684,2016-04-26 16:00:00,3,0.05,16,Tuesday
4702921684,2016-04-26 17:00:00,19,0.316667,17,Tuesday
4702921684,2016-04-26 18:00:00,37,0.616667,18,Tuesday
4702921684,2016-04-26 19:00:00,32,0.533333,19,Tuesday
4702921684,2016-04-26 20:00:00,26,0.433333,20,Tuesday
4702921684,2016-04-26 21:00:00,30,0.5,21,Tuesday
4702921684,2016-04-26 22:00:00,12,0.2,22,Tuesday
4702921684,2016-04-27 05:00:00,2,0.033333,5,Wednesday
4702921684,2016-04-27 06:00:00,41,0.683333,6,Wednesday
4702921684,2016-04-27 07:00:00,18,0.3,7,Wednesday
4702921684,2016-04-27 08:00:00,4,0.066667,8,Wednesday
4702921684,2016-04-27 09:00:00,6,0.1,9,Wednesday
4702921684,2016-04-27 10:00:00,5,0.083333,10,Wednesday
4702921684,2016-04-27 11:00:00,6,0.1,11,Wednesday
4702921684,2016-04-27 12:00:00,10,0.166667,12,Wednesday
4702921684,2016-04-27 13:00:00,7,0.116667,13,Wednesday
4702921684,2016-04-27 14:00:00,4,0.066667,14,Wednesday
4702921684,2016-04-27 15:00:00,11,0.183333,15,Wednesday
4702921684,2016-04-27 16:00:00,10,0.166667,16,Wednesday
4702921684,2016-04-27 17:00:00,18,0.3,17,Wednesday
4702921684,2016-04-27 18:00:00,20,0.333333,18,Wednesday
4702921684,2016-04-27 19:00:00,25,0.416667,19,Wednesday
4702921684,2016-04-27 20:00:00,58,0.966667,20,Wednesday
4702921684,2016-04-27 21:00:00,25,0.416667,21,Wednesday
4702921684,2016-04-27 22:00:00,3,0.05,22,Wednesday
4702921684,2016-04-28 05:00:00,1,0.016667,5,Thursday
4702921684,2016-04-28 06:00:00,22,0.366667,6,Thursday
4702921684,2016-04-28 07:00:00,6,0.1,7,Thursday
4702921684,2016-04-28 08:00:00,5,0.083333,8,Thursday
4702921684,2016-04-28 09:00:00,38,0.633333,9,Thursday
4702921684,2016-04-28 10:00:00,5,0.083333,10,Thursday
4702921684,2016-04-28 11:00:00,4,0.066667,11,Thursday
4702921684,2016-04-28 12:00:00,17,0.283333,12,Thursday
4702921684,2016-04-28 13:00:00,4,0.066667,13,Thursday
4702921684,2016-04-28 14:00:00,6,0.1,14,Thursday
4702921684,2016-04-28 15:00:00,7,0.116667,15,Thursday
4702921684,2016-04-28 16:00:00,8,0.133333,16,Thursday
4702921684,2016-04-28 17:00:00,19,0.316667,17,Thursday
4702921684,2016-04-28 18:00:00,16,0.266667,18,Thursday
4702921684,2016-04-28 19:00:00,68,1.133333,19,Thursday
4702921684,2016-04-28 20:00:00,26,0.433333,20,Thursday
4702921684,2016-04-28 21:00:00,28,0.466667,21,Thursday
4702921684,2016-04-28 22:00:00,12,0.2,22,Thursday
4702921684,2016-04-29 06:00:00,32,0.533333,6,Friday
4702921684,2016-04-29 07:00:00,11,0.183333,7,Friday
4702921684,2016-04-29 08:00:00,6,0.1,8,Friday
4702921684,2016-04-29 09:00:00,11,0.183333,9,Friday
4702921684,2016-04-29 10:00:00,4,0.066667,10,Friday
4702921684,2016-04-29 11:00:00,9,0.15,11,Friday
4702921684,2016-04-29 12:00:00,35,0.583333,12,Friday
4702921684,2016-04-29 13:00:00,13,0.216667,13,Friday
4702921684,2016-04-29 14:00:00,9,0.15,14,Friday
4702921684,2016-04-29 15:00:00,16,0.266667,15,Friday
4702921684,2016-04-29 16:00:00,11,0.183333,16,Friday
4702921684,2016-04-29 17:00:00,39,0.65,17,Friday
4702921684,2016-04-29 18:00:00,28,0.466667,18,Friday
4702921684,2016-04-29 19:00:00,46,0.766667,19,Friday
4702921684,2016-04-29 20:00:00,30,0.5,20,Friday
4702921684,2016-04-29 21:00:00,26,0.433333,21,Friday
4702921684,2016-04-29 22:00:00,15,0.25,22,Friday
4702921684,2016-04-30 06:00:00,7,0.116667,6,Saturday
4702921684,2016-04-30 07:00:00,14,0.233333,7,Saturday
4702921684,2016-04-30 08:00:00,19,0.316667,8,Saturday
4702921684,2016-04-30 09:00:00,26,0.433333,9,Saturday
4702921684,2016-04-30 10:00:00,17,0.283333,10,Saturday
4702921684,2016-04-30 11:00:00,69,1.15,11,Saturday
4702921684,2016-04-30 12:00:00,29,0.483333,12,Saturday
4702921684,2016-04-30 13:00:00,49,0.816667,13,Saturday
4702921684,2016-04-30 14:00:00,49,0.816667,14,Saturday
4702921684,2016-04-30 15:00:00,37,0.616667,15,Saturday
4702921684,2016-04-30 16:00:00,22,0.366667,16,Saturday
4702921684,2016-04-30 17:00:00,9,0.15,17,Saturday
4702921684,2016-05-02 12:00:00,13,0.216667,12,Monday
4702921684,2016-05-02 13:00:00,13,0.216667,13,Monday
4702921684,2016-05-02 14:00:00,6,0.1,14,Monday
4702921684,2016-05-02 15:00:00,10,0.166667,15,Monday
4702921684,2016-05-02 16:00:00,13,0.216667,16,Monday
4702921684,2016-05-02 17:00:00,42,0.7,17,Monday
4702921684,2016-05-02 18:00:00,22,0.366667,18,Monday
4702921684,2016-05-02 19:00:00,65,1.083333,19,Monday
4702921684,2016-05-02 20:00:00,24,0.4,20,Monday
4702921684,2016-05-02 21:00:00,64,1.066667,21,Monday
4702921684,2016-05-02 22:00:00,18,0.3,22,Monday
4702921684,2016-05-03 03:00:00,2,0.033333,3,Tuesday
4702921684,2016-05-03 04:00:00,3,0.05,4,Tuesday
4702921684,2016-05-03 05:00:00,14,0.233333,5,Tuesday
4702921684,2016-05-03 06:00:00,39,0.65,6,Tuesday
4702921684,2016-05-03 07:00:00,12,0.2,7,Tuesday
4702921684,2016-05-03 08:00:00,5,0.083333,8,Tuesday
4702921684,2016-05-03 09:00:00,20,0.333333,9,Tuesday
4702921684,2016-05-03 10:00:00,3,0.05,10,Tuesday
4702921684,2016-05-03 11:00:00,5,0.083333,11,Tuesday
4702921684,2016-05-03 12:00:00,9,0.15,12,Tuesday
4702921684,2016-05-03 13:00:00,11,0.183333,13,Tuesday
4702921684,2016-05-03 14:00:00,13,0.216667,14,Tuesday
4702921684,2016-05-03 15:00:00,18,0.3,15,Tuesday
4702921684,2016-05-03 16:00:00,10,0.166667,16,Tuesday
4702921684,2016-05-03 17:00:00,21,0.35,17,Tuesday
4702921684,2016-05-03 18:00:00,18,0.3,18,Tuesday
4702921684,2016-05-03 19:00:00,27,0.45,19,Tuesday
4702921684,2016-05-03 20:00:00,31,0.516667,20,Tuesday
4702921684,2016-05-03 21:00:00,34,0.566667,21,Tuesday
4702921684,2016-05-03 22:00:00,18,0.3,22,Tuesday
4702921684,2016-05-04 01:00:00,2,0.033333,1,Wednesday
4702921684,2016-05-04 05:00:00,2,0.033333,5,Wednesday
4702921684,2016-05-04 06:00:00,23,0.383333,6,Wednesday
4702921684,2016-05-04 07:00:00,9,0.15,7,Wednesday
4702921684,2016-05-04 09:00:00,12,0.2,9,Wednesday
4702921684,2016-05-04 10:00:00,31,0.516667,10,Wednesday
4702921684,2016-05-04 12:00:00,14,0.233333,12,Wednesday
4702921684,2016-05-04 13:00:00,10,0.166667,13,Wednesday
4702921684,2016-05-04 14:00:00,15,0.25,14,Wednesday
4702921684,2016-05-04 16:00:00,1,0.016667,16,Wednesday
4702921684,2016-05-04 17:00:00,30,0.5,17,Wednesday
4702921684,2016-05-04 18:00:00,31,0.516667,18,Wednesday
4702921684,2016-05-04 19:00:00,24,0.4,19,Wednesday
4702921684,2016-05-04 20:00:00,28,0.466667,20,Wednesday
4702921684,2016-05-04 21:00:00,41,0.683333,21,Wednesday
4702921684,2016-05-04 22:00:00,20,0.333333,22,Wednesday
4702921684,2016-05-05 02:00:00,1,0.016667,2,Thursday
4702921684,2016-05-05 05:00:00,1,0.016667,5,Thursday
4702921684,2016-05-05 06:00:00,31,0.516667,6,Thursday
4702921684,2016-05-05 07:00:00,6,0.1,7,Thursday
4702921684,2016-05-05 08:00:00,6,0.1,8,Thursday
4702921684,2016-05-05 09:00:00,45,0.75,9,Thursday
4702921684,2016-05-05 10:00:00,7,0.116667,10,Thursday
4702921684,2016-05-05 11:00:00,5,0.083333,11,Thursday
4702921684,2016-05-05 12:00:00,20,0.333333,12,Thursday
4702921684,2016-05-05 13:00:00,3,0.05,13,Thursday
4702921684,2016-05-05 14:00:00,6,0.1,14,Thursday
4702921684,2016-05-05 16:00:00,4,0.066667,16,Thursday
4702921684,2016-05-05 17:00:00,25,0.416667,17,Thursday
4702921684,2016-05-05 18:00:00,23,0.383333,18,Thursday
4702921684,2016-05-05 19:00:00,22,0.366667,19,Thursday
4702921684,2016-05-05 20:00:00,30,0.5,20,Thursday
4702921684,2016-05-05 21:00:00,27,0.45,21,Thursday
4702921684,2016-05-05 22:00:00,13,0.216667,22,Thursday
4702921684,2016-05-06 00:00:00,1,0.016667,0,Friday
4702921684,2016-05-06 02:00:00,2,0.033333,2,Friday
4702921684,2016-05-06 03:00:00,1,0.016667,3,Friday
4702921684,2016-05-06 06:00:00,34,0.566667,6,Friday
4702921684,2016-05-06 07:00:00,13,0.216667,7,Friday
4702921684,2016-05-06 08:00:00,8,0.133333,8,Friday
4702921684,2016-05-06 09:00:00,17,0.283333,9,Friday
4702921684,2016-05-06 10:00:00,4,0.066667,10,Friday
4702921684,2016-05-06 11:00:00,8,0.133333,11,Friday
4702921684,2016-05-06 12:00:00,14,0.233333,12,Friday
4702921684,2016-05-06 13:00:00,7,0.116667,13,Friday
4702921684,2016-05-06 14:00:00,7,0.116667,14,Friday
4702921684,2016-05-06 15:00:00,8,0.133333,15,Friday
4702921684,2016-05-06 16:00:00,21,0.35,16,Friday
4702921684,2016-05-06 17:00:00,22,0.366667,17,Friday
4702921684,2016-05-06 18:00:00,36,0.6,18,Friday
4702921684,2016-05-06 19:00:00,20,0.333333,19,Friday
4702921684,2016-05-06 20:00:00,11,0.183333,20,Friday
4702921684,2016-05-06 21:00:00,8,0.133333,21,Friday
4702921684,2016-05-07 00:00:00,1,0.016667,0,Saturday
4702921684,2016-05-07 06:00:00,14,0.233333,6,Saturday
4702921684,2016-05-07 07:00:00,30,0.5,7,Saturday
4702921684,2016-05-07 08:00:00,44,0.733333,8,Saturday
4702921684,2016-05-07 09:00:00,26,0.433333,9,Saturday
4702921684,2016-05-07 10:00:00,52,0.866667,10,Saturday
4702921684,2016-05-07 11:00:00,55,0.916667,11,Saturday
4702921684,2016-05-07 12:00:00,43,0.716667,12,Saturday
4702921684,2016-05-07 13:00:00,29,0.483333,13,Saturday
4702921684,2016-05-07 14:00:00,34,0.566667,14,Saturday
4702921684,2016-05-07 15:00:00,32,0.533333,15,Saturday
4702921684,2016-05-07 16:00:00,38,0.633333,16,Saturday
4702921684,2016-05-07 17:00:00,23,0.383333,17,Saturday
4702921684,2016-05-07 18:00:00,38,0.633333,18,Saturday
4702921684,2016-05-07 19:00:00,18,0.3,19,Saturday
4702921684,2016-05-07 20:00:00,50,0.833333,20,Saturday
4702921684,2016-05-07 21:00:00,18,0.3,21,Saturday
4702921684,2016-05-07 22:00:00,1,0.016667,22,Saturday
4702921684,2016-05-08 09:00:00,4,0.066667,9,Sunday
4702921684,2016-05-08 10:00:00,15,0.25,10,Sunday
4702921684,2016-05-08 11:00:00,55,0.916667,11,Sunday
4702921684,2016-05-08 12:00:00,89,1.483333,12,Sunday
4702921684,2016-05-08 13:00:00,47,0.783333,13,Sunday
4702921684,2016-05-08 14:00:00,85,1.416667,14,Sunday
4702921684,2016-05-08 15:00:00,37,0.616667,15,Sunday
4702921684,2016-05-08 16:00:00,76,1.266667,16,Sunday
4702921684,2016-05-08 17:00:00,13,0.216667,17,Sunday
4702921684,2016-05-08 18:00:00,18,0.3,18,Sunday
4702921684,2016-05-08 19:00:00,18,0.3,19,Sunday
4702921684,2016-05-08 20:00:00,6,0.1,20,Sunday
4702921684,2016-05-08 21:00:00,2,0.033333,21,Sunday
4702921684,2016-05-08 22:00:00,4,0.066667,22,Sunday
4702921684,2016-05-09 06:00:00,37,0.616667,6,Monday
4702921684,2016-05-09 07:00:00,17,0.283333,7,Monday
4702921684,2016-05-09 09:00:00,21,0.35,9,Monday
4702921684,2016-05-09 10:00:00,10,0.166667,10,Monday
4702921684,2016-05-09 11:00:00,6,0.1,11,Monday
4702921684,2016-05-09 12:00:00,15,0.25,12,Monday
4702921684,2016-05-09 13:00:00,9,0.15,13,Monday
4702921684,2016-05-09 14:00:00,8,0.133333,14,Monday
4702921684,2016-05-09 15:00:00,12,0.2,15,Monday
4702921684,2016-05-09 16:00:00,12,0.2,16,Monday
4702921684,2016-05-09 17:00:00,24,0.4,17,Monday
4702921684,2016-05-09 18:00:00,29,0.483333,18,Monday
4702921684,2016-05-09 19:00:00,17,0.283333,19,Monday
4702921684,2016-05-09 20:00:00,26,0.433333,20,Monday
4702921684,2016-05-09 21:00:00,20,0.333333,21,Monday
4702921684,2016-05-09 22:00:00,12,0.2,22,Monday
4702921684,2016-05-09 23:00:00,2,0.033333,23,Monday
4702921684,2016-05-10 06:00:00,48,0.8,6,Tuesday
4702921684,2016-05-10 07:00:00,13,0.216667,7,Tuesday
4702921684,2016-05-10 08:00:00,20,0.333333,8,Tuesday
4702921684,2016-05-10 09:00:00,5,0.083333,9,Tuesday
4702921684,2016-05-10 10:00:00,4,0.066667,10,Tuesday
4702921684,2016-05-10 11:00:00,5,0.083333,11,Tuesday
4702921684,2016-05-10 12:00:00,21,0.35,12,Tuesday
4702921684,2016-05-10 13:00:00,5,0.083333,13,Tuesday
4702921684,2016-05-10 14:00:00,4,0.066667,14,Tuesday
4702921684,2016-05-10 15:00:00,9,0.15,15,Tuesday
4702921684,2016-05-10 16:00:00,7,0.116667,16,Tuesday
4702921684,2016-05-10 17:00:00,23,0.383333,17,Tuesday
4702921684,2016-05-10 18:00:00,13,0.216667,18,Tuesday
4702921684,2016-05-10 19:00:00,68,1.133333,19,Tuesday
4702921684,2016-05-10 20:00:00,29,0.483333,20,Tuesday
4702921684,2016-05-10 21:00:00,53,0.883333,21,Tuesday
4702921684,2016-05-10 22:00:00,12,0.2,22,Tuesday
4702921684,2016-05-11 05:00:00,3,0.05,5,Wednesday
4702921684,2016-05-11 06:00:00,21,0.35,6,Wednesday
4702921684,2016-05-11 07:00:00,2,0.033333,7,Wednesday
4702921684,2016-05-11 08:00:00,44,0.733333,8,Wednesday
4702921684,2016-05-11 09:00:00,5,0.083333,9,Wednesday
4702921684,2016-05-11 10:00:00,7,0.116667,10,Wednesday
4702921684,2016-05-11 11:00:00,9,0.15,11,Wednesday
4702921684,2016-05-11 12:00:00,6,0.1,12,Wednesday
4702921684,2016-05-11 13:00:00,9,0.15,13,Wednesday
4702921684,2016-05-11 14:00:00,17,0.283333,14,Wednesday
4702921684,2016-05-11 15:00:00,5,0.083333,15,Wednesday
4702921684,2016-05-11 16:00:00,25,0.416667,16,Wednesday
4702921684,2016-05-11 17:00:00,24,0.4,17,Wednesday
4702921684,2016-05-11 18:00:00,82,1.366667,18,Wednesday
4702921684,2016-05-11 19:00:00,15,0.25,19,Wednesday
4702921684,2016-05-11 20:00:00,13,0.216667,20,Wednesday
4702921684,2016-05-11 21:00:00,40,0.666667,21,Wednesday
4702921684,2016-05-11 22:00:00,20,0.333333,22,Wednesday
4702921684,2016-05-12 01:00:00,1,0.016667,1,Thursday
4702921684,2016-05-12 04:00:00,1,0.016667,4,Thursday
4702921684,2016-05-12 06:00:00,22,0.366667,6,Thursday
4702921684,2016-05-12 07:00:00,5,0.083333,7,Thursday
4702921684,2016-05-12 08:00:00,5,0.083333,8,Thursday
4702921684,2016-05-12 09:00:00,18,0.3,9,Thursday
4702921684,2016-05-12 10:00:00,16,0.266667,10,Thursday
5553957443,2016-04-12 00:00:00,1,0.016667,0,Tuesday
5553957443,2016-04-12 06:00:00,18,0.3,6,Tuesday
5553957443,2016-04-12 07:00:00,47,0.783333,7,Tuesday
5553957443,2016-04-12 08:00:00,29,0.483333,8,Tuesday
5553957443,2016-04-12 09:00:00,2,0.033333,9,Tuesday
5553957443,2016-04-12 10:00:00,2,0.033333,10,Tuesday
5553957443,2016-04-12 11:00:00,2,0.033333,11,Tuesday
5553957443,2016-04-12 12:00:00,15,0.25,12,Tuesday
5553957443,2016-04-12 13:00:00,13,0.216667,13,Tuesday
5553957443,2016-04-12 15:00:00,3,0.05,15,Tuesday
5553957443,2016-04-12 16:00:00,58,0.966667,16,Tuesday
5553957443,2016-04-12 17:00:00,27,0.45,17,Tuesday
5553957443,2016-04-12 18:00:00,26,0.433333,18,Tuesday
5553957443,2016-04-12 19:00:00,20,0.333333,19,Tuesday
5553957443,2016-04-12 20:00:00,23,0.383333,20,Tuesday
5553957443,2016-04-12 21:00:00,25,0.416667,21,Tuesday
5553957443,2016-04-12 22:00:00,14,0.233333,22,Tuesday
5553957443,2016-04-12 23:00:00,35,0.583333,23,Tuesday
5553957443,2016-04-13 00:00:00,3,0.05,0,Wednesday
5553957443,2016-04-13 08:00:00,7,0.116667,8,Wednesday
5553957443,2016-04-13 09:00:00,7,0.116667,9,Wednesday
5553957443,2016-04-13 10:00:00,11,0.183333,10,Wednesday
5553957443,2016-04-13 11:00:00,3,0.05,11,Wednesday
5553957443,2016-04-13 12:00:00,5,0.083333,12,Wednesday
5553957443,2016-04-13 13:00:00,5,0.083333,13,Wednesday
5553957443,2016-04-13 14:00:00,4,0.066667,14,Wednesday
5553957443,2016-04-13 15:00:00,25,0.416667,15,Wednesday
5553957443,2016-04-13 16:00:00,18,0.3,16,Wednesday
5553957443,2016-04-13 17:00:00,14,0.233333,17,Wednesday
5553957443,2016-04-13 18:00:00,13,0.216667,18,Wednesday
5553957443,2016-04-13 19:00:00,34,0.566667,19,Wednesday
5553957443,2016-04-13 20:00:00,39,0.65,20,Wednesday
5553957443,2016-04-13 21:00:00,20,0.333333,21,Wednesday
5553957443,2016-04-13 22:00:00,18,0.3,22,Wednesday
5553957443,2016-04-14 00:00:00,1,0.016667,0,Thursday
5553957443,2016-04-14 01:00:00,1,0.016667,1,Thursday
5553957443,2016-04-14 02:00:00,2,0.033333,2,Thursday
5553957443,2016-04-14 03:00:00,2,0.033333,3,Thursday
5553957443,2016-04-14 04:00:00,1,0.016667,4,Thursday
5553957443,2016-04-14 05:00:00,9,0.15,5,Thursday
5553957443,2016-04-14 06:00:00,43,0.716667,6,Thursday
5553957443,2016-04-14 07:00:00,51,0.85,7,Thursday
5553957443,2016-04-14 10:00:00,4,0.066667,10,Thursday
5553957443,2016-04-14 12:00:00,3,0.05,12,Thursday
5553957443,2016-04-14 13:00:00,15,0.25,13,Thursday
5553957443,2016-04-14 14:00:00,95,1.583333,14,Thursday
5553957443,2016-04-14 15:00:00,13,0.216667,15,Thursday
5553957443,2016-04-14 16:00:00,41,0.683333,16,Thursday
5553957443,2016-04-14 17:00:00,144,2.4,17,Thursday
5553957443,2016-04-14 18:00:00,12,0.2,18,Thursday
5553957443,2016-04-14 19:00:00,10,0.166667,19,Thursday
5553957443,2016-04-14 20:00:00,24,0.4,20,Thursday
5553957443,2016-04-14 21:00:00,31,0.516667,21,Thursday
5553957443,2016-04-14 22:00:00,15,0.25,22,Thursday
5553957443,2016-04-14 23:00:00,4,0.066667,23,Thursday
5553957443,2016-04-15 00:00:00,1,0.016667,0,Friday
5553957443,2016-04-15 03:00:00,1,0.016667,3,Friday
5553957443,2016-04-15 05:00:00,1,0.016667,5,Friday
5553957443,2016-04-15 06:00:00,39,0.65,6,Friday
5553957443,2016-04-15 07:00:00,29,0.483333,7,Friday
5553957443,2016-04-15 08:00:00,4,0.066667,8,Friday
5553957443,2016-04-15 09:00:00,5,0.083333,9,Friday
5553957443,2016-04-15 10:00:00,75,1.25,10,Friday
5553957443,2016-04-15 11:00:00,50,0.833333,11,Friday
5553957443,2016-04-15 12:00:00,23,0.383333,12,Friday
5553957443,2016-04-15 13:00:00,1,0.016667,13,Friday
5553957443,2016-04-15 14:00:00,84,1.4,14,Friday
5553957443,2016-04-15 15:00:00,11,0.183333,15,Friday
5553957443,2016-04-15 16:00:00,84,1.4,16,Friday
5553957443,2016-04-15 17:00:00,23,0.383333,17,Friday
5553957443,2016-04-15 18:00:00,21,0.35,18,Friday
5553957443,2016-04-15 19:00:00,10,0.166667,19,Friday
5553957443,2016-04-15 21:00:00,9,0.15,21,Friday
5553957443,2016-04-15 22:00:00,17,0.283333,22,Friday
5553957443,2016-04-15 23:00:00,1,0.016667,23,Friday
5553957443,2016-04-16 01:00:00,1,0.016667,1,Saturday
5553957443,2016-04-16 03:00:00,1,0.016667,3,Saturday
5553957443,2016-04-16 04:00:00,2,0.033333,4,Saturday
5553957443,2016-04-16 05:00:00,1,0.016667,5,Saturday
5553957443,2016-04-16 06:00:00,1,0.016667,6,Saturday
5553957443,2016-04-16 07:00:00,1,0.016667,7,Saturday
5553957443,2016-04-16 09:00:00,4,0.066667,9,Saturday
5553957443,2016-04-16 10:00:00,21,0.35,10,Saturday
5553957443,2016-04-16 11:00:00,2,0.033333,11,Saturday
5553957443,2016-04-16 12:00:00,1,0.016667,12,Saturday
5553957443,2016-04-16 13:00:00,13,0.216667,13,Saturday
5553957443,2016-04-16 14:00:00,27,0.45,14,Saturday
5553957443,2016-04-16 15:00:00,28,0.466667,15,Saturday
5553957443,2016-04-16 16:00:00,37,0.616667,16,Saturday
5553957443,2016-04-16 17:00:00,41,0.683333,17,Saturday
5553957443,2016-04-16 18:00:00,18,0.3,18,Saturday
5553957443,2016-04-16 19:00:00,19,0.316667,19,Saturday
5553957443,2016-04-16 20:00:00,28,0.466667,20,Saturday
5553957443,2016-04-16 21:00:00,11,0.183333,21,Saturday
5553957443,2016-04-16 22:00:00,16,0.266667,22,Saturday
5553957443,2016-04-16 23:00:00,15,0.25,23,Saturday
5553957443,2016-04-17 00:00:00,3,0.05,0,Sunday
5553957443,2016-04-17 01:00:00,19,0.316667,1,Sunday
5553957443,2016-04-17 02:00:00,11,0.183333,2,Sunday
5553957443,2016-04-17 05:00:00,2,0.033333,5,Sunday
5553957443,2016-04-17 09:00:00,2,0.033333,9,Sunday
5553957443,2016-04-17 22:00:00,7,0.116667,22,Sunday
5553957443,2016-04-17 23:00:00,2,0.033333,23,Sunday
5553957443,2016-04-18 03:00:00,1,0.016667,3,Monday
5553957443,2016-04-18 04:00:00,1,0.016667,4,Monday
5553957443,2016-04-18 05:00:00,1,0.016667,5,Monday
5553957443,2016-04-18 06:00:00,6,0.1,6,Monday
5553957443,2016-04-18 07:00:00,10,0.166667,7,Monday
5553957443,2016-04-18 08:00:00,1,0.016667,8,Monday
5553957443,2016-04-18 09:00:00,4,0.066667,9,Monday
5553957443,2016-04-18 10:00:00,17,0.283333,10,Monday
5553957443,2016-04-18 11:00:00,20,0.333333,11,Monday
5553957443,2016-04-18 12:00:00,24,0.4,12,Monday
5553957443,2016-04-18 13:00:00,7,0.116667,13,Monday
5553957443,2016-04-18 15:00:00,25,0.416667,15,Monday
